CMDLINE /home/jack/anaconda3/bin/python main.py
MEM 303.156250 1660098944.4080
MEM 303.164062 1660098944.5083
MEM 302.257812 1660098944.6086
MEM 301.460938 1660098944.7089
MEM 301.472656 1660098944.8094
MEM 301.476562 1660098944.9096
MEM 301.292969 1660098945.0100
MEM 302.332031 1660098945.1103
MEM 302.343750 1660098945.2106
MEM 302.343750 1660098945.3110
MEM 302.167969 1660098945.4114
MEM 301.445312 1660098945.5117
MEM 301.445312 1660098945.6120
MEM 301.445312 1660098945.7124
MEM 302.578125 1660098945.8127
MEM 301.472656 1660098945.9130
MEM 301.457031 1660098946.0132
MEM 301.464844 1660098946.1136
MEM 301.484375 1660098946.2139
MEM 303.234375 1660098946.3142
MEM 303.785156 1660098946.4145
MEM 303.792969 1660098946.5148
MEM 303.800781 1660098946.6151
MEM 303.207031 1660098946.7154
MEM 303.785156 1660098946.8156
MEM 303.792969 1660098946.9161
MEM 303.800781 1660098947.0164
MEM 302.957031 1660098947.1167
MEM 303.597656 1660098947.2169
MEM 303.605469 1660098947.3173
MEM 303.605469 1660098947.4176
MEM 300.640625 1660098947.5179
MEM 302.566406 1660098947.6182
MEM 302.574219 1660098947.7186
MEM 302.582031 1660098947.8189
MEM 302.832031 1660098947.9192
MEM 303.011719 1660098948.0195
MEM 303.019531 1660098948.1199
MEM 303.027344 1660098948.2202
MEM 303.429688 1660098948.3205
MEM 303.808594 1660098948.4207
MEM 303.808594 1660098948.5210
MEM 303.808594 1660098948.6214
MEM 303.812500 1660098948.7217
MEM 301.394531 1660098948.8225
MEM 301.386719 1660098948.9228
MEM 301.386719 1660098949.0233
MEM 303.058594 1660098949.1238
MEM 303.058594 1660098949.2241
MEM 303.046875 1660098949.3243
MEM 303.050781 1660098949.4247
MEM 303.058594 1660098949.5250
MEM 302.402344 1660098949.6253
MEM 303.082031 1660098949.7256
MEM 303.050781 1660098949.8259
MEM 303.050781 1660098949.9262
MEM 303.058594 1660098950.0265
MEM 302.968750 1660098950.1274
MEM 301.406250 1660098950.2277
MEM 301.417969 1660098950.3280
MEM 301.417969 1660098950.4283
MEM 303.308594 1660098950.5286
MEM 303.152344 1660098950.6289
MEM 301.460938 1660098950.7292
MEM 301.472656 1660098950.8295
MEM 301.472656 1660098950.9298
MEM 302.968750 1660098951.0302
MEM 303.800781 1660098951.1305
MEM 303.812500 1660098951.2308
MEM 303.812500 1660098951.3312
MEM 303.816406 1660098951.4315
MEM 303.187500 1660098951.5318
MEM 303.183594 1660098951.6321
MEM 303.183594 1660098951.7324
MEM 303.187500 1660098951.8327
MEM 302.972656 1660098951.9330
MEM 301.101562 1660098952.0333
MEM 301.113281 1660098952.1336
MEM 301.500000 1660098952.2339
MEM 302.593750 1660098952.3342
MEM 302.355469 1660098952.4345
MEM 302.367188 1660098952.5348
MEM 302.367188 1660098952.6352
MEM 303.816406 1660098952.7355
MEM 301.460938 1660098952.8359
MEM 301.433594 1660098952.9362
MEM 301.433594 1660098953.0365
MEM 302.019531 1660098953.1368
MEM 302.941406 1660098953.2370
MEM 303.175781 1660098953.3373
MEM 303.187500 1660098953.4378
MEM 302.968750 1660098953.5380
MEM 305.507812 1660098953.6384
MEM 303.792969 1660098953.7386
MEM 303.765625 1660098953.8389
MEM 303.773438 1660098953.9393
MEM 303.820312 1660098954.0396
MEM 304.601562 1660098954.1399
MEM 301.218750 1660098954.2404
