CMDLINE /home/jack/anaconda3/bin/python utility.py
MEM 284.632812 1660100564.4517
MEM 284.632812 1660100564.5523
MEM 284.632812 1660100564.6529
MEM 284.632812 1660100564.7535
MEM 284.632812 1660100564.8539
MEM 284.632812 1660100564.9543
MEM 284.632812 1660100565.0549
MEM 284.632812 1660100565.1554
MEM 284.632812 1660100565.2560
MEM 284.632812 1660100565.3566
MEM 284.632812 1660100565.4571
MEM 284.632812 1660100565.5576
MEM 284.632812 1660100565.6582
MEM 284.632812 1660100565.7587
MEM 284.632812 1660100565.8591
MEM 284.632812 1660100565.9594
MEM 284.632812 1660100566.0598
MEM 284.632812 1660100566.1604
MEM 284.632812 1660100566.2610
MEM 284.632812 1660100566.3616
MEM 284.632812 1660100566.4621
MEM 284.632812 1660100566.5624
MEM 284.632812 1660100566.6629
MEM 284.632812 1660100566.7634
MEM 284.632812 1660100566.8639
MEM 284.632812 1660100566.9645
MEM 284.632812 1660100567.0648
MEM 284.632812 1660100567.1654
MEM 284.632812 1660100567.2660
MEM 284.632812 1660100567.3665
MEM 284.632812 1660100567.4669
MEM 284.632812 1660100567.5676
MEM 284.632812 1660100567.6679
MEM 284.632812 1660100567.7685
MEM 284.632812 1660100567.8689
MEM 284.632812 1660100567.9695
MEM 284.632812 1660100568.0701
MEM 284.632812 1660100568.1704
MEM 284.632812 1660100568.2708
MEM 284.632812 1660100568.3714
MEM 284.632812 1660100568.4720
MEM 284.632812 1660100568.5726
MEM 284.632812 1660100568.6729
MEM 284.632812 1660100568.7733
MEM 284.632812 1660100568.8737
MEM 284.632812 1660100568.9739
MEM 284.632812 1660100569.0745
MEM 284.632812 1660100569.1750
MEM 284.632812 1660100569.2753
MEM 284.632812 1660100569.3755
MEM 284.632812 1660100569.4758
MEM 284.632812 1660100569.5761
MEM 284.632812 1660100569.6763
MEM 284.632812 1660100569.7766
MEM 284.632812 1660100569.8769
MEM 284.632812 1660100569.9771
MEM 284.632812 1660100570.0775
MEM 284.632812 1660100570.1780
MEM 284.632812 1660100570.2786
MEM 284.632812 1660100570.3790
MEM 284.632812 1660100570.4794
MEM 284.632812 1660100570.5797
MEM 284.632812 1660100570.6803
MEM 284.632812 1660100570.7809
MEM 284.632812 1660100570.8813
MEM 284.632812 1660100570.9819
MEM 284.632812 1660100571.0825
MEM 284.632812 1660100571.1831
MEM 284.632812 1660100571.2837
MEM 284.632812 1660100571.3843
MEM 284.632812 1660100571.4846
MEM 284.632812 1660100571.5852
MEM 284.632812 1660100571.6858
MEM 284.632812 1660100571.7864
MEM 284.632812 1660100571.8869
MEM 284.632812 1660100571.9872
MEM 284.632812 1660100572.0878
MEM 284.632812 1660100572.1882
MEM 284.632812 1660100572.2888
MEM 284.632812 1660100572.3893
MEM 284.632812 1660100572.4896
MEM 284.632812 1660100572.5901
MEM 284.632812 1660100572.6906
MEM 284.632812 1660100572.7912
MEM 284.632812 1660100572.8919
MEM 284.632812 1660100572.9922
MEM 284.632812 1660100573.0928
MEM 284.632812 1660100573.1934
MEM 284.632812 1660100573.2939
MEM 284.632812 1660100573.3945
MEM 284.632812 1660100573.4951
MEM 284.632812 1660100573.5954
MEM 284.632812 1660100573.6957
MEM 284.632812 1660100573.7964
MEM 284.632812 1660100573.8968
MEM 284.632812 1660100573.9973
MEM 284.632812 1660100574.0977
MEM 284.632812 1660100574.1983
MEM 284.632812 1660100574.2991
MEM 284.632812 1660100574.3997
MEM 284.632812 1660100574.5003
MEM 284.632812 1660100574.6010
MEM 284.632812 1660100574.7013
MEM 284.632812 1660100574.8019
MEM 284.632812 1660100574.9026
MEM 284.632812 1660100575.0033
MEM 284.632812 1660100575.1039
MEM 284.632812 1660100575.2042
MEM 284.632812 1660100575.3046
MEM 284.632812 1660100575.4052
MEM 284.632812 1660100575.5057
MEM 284.632812 1660100575.6062
MEM 284.632812 1660100575.7066
MEM 284.632812 1660100575.8069
MEM 284.632812 1660100575.9075
MEM 284.632812 1660100576.0080
MEM 284.632812 1660100576.1087
MEM 284.632812 1660100576.2093
MEM 284.632812 1660100576.3097
MEM 284.632812 1660100576.4103
MEM 284.632812 1660100576.5109
MEM 284.632812 1660100576.6115
MEM 284.632812 1660100576.7118
MEM 284.632812 1660100576.8122
MEM 284.632812 1660100576.9126
MEM 284.632812 1660100577.0132
MEM 284.632812 1660100577.1137
MEM 284.632812 1660100577.2143
MEM 284.632812 1660100577.3146
MEM 284.632812 1660100577.4150
MEM 284.632812 1660100577.5156
MEM 284.632812 1660100577.6162
MEM 284.632812 1660100577.7168
MEM 284.632812 1660100577.8172
MEM 284.632812 1660100577.9175
MEM 284.632812 1660100578.0181
MEM 284.632812 1660100578.1188
MEM 284.632812 1660100578.2193
MEM 284.632812 1660100578.3198
MEM 284.632812 1660100578.4202
MEM 284.632812 1660100578.5208
MEM 284.632812 1660100578.6213
MEM 284.632812 1660100578.7219
MEM 284.632812 1660100578.8222
MEM 284.632812 1660100578.9226
MEM 284.632812 1660100579.0229
MEM 284.632812 1660100579.1235
MEM 284.632812 1660100579.2241
MEM 284.632812 1660100579.3246
MEM 284.632812 1660100579.4255
MEM 284.632812 1660100579.5262
MEM 284.632812 1660100579.6268
MEM 284.632812 1660100579.7273
MEM 284.632812 1660100579.8279
MEM 284.632812 1660100579.9282
MEM 284.632812 1660100580.0288
MEM 284.632812 1660100580.1291
MEM 284.632812 1660100580.2297
MEM 284.632812 1660100580.3303
MEM 284.632812 1660100580.4309
MEM 284.632812 1660100580.5312
MEM 284.632812 1660100580.6317
MEM 284.632812 1660100580.7323
MEM 284.632812 1660100580.8329
MEM 284.632812 1660100580.9335
MEM 284.632812 1660100581.0339
MEM 284.632812 1660100581.1345
MEM 284.632812 1660100581.2349
MEM 284.632812 1660100581.3355
MEM 284.632812 1660100581.4360
MEM 284.632812 1660100581.5364
MEM 284.632812 1660100581.6367
MEM 284.632812 1660100581.7373
MEM 284.632812 1660100581.8379
MEM 284.632812 1660100581.9386
MEM 284.632812 1660100582.0389
MEM 284.632812 1660100582.1395
MEM 284.632812 1660100582.2401
MEM 284.632812 1660100582.3405
MEM 284.632812 1660100582.4411
MEM 284.632812 1660100582.5417
MEM 284.632812 1660100582.6423
MEM 284.632812 1660100582.7427
MEM 284.632812 1660100582.8433
MEM 284.632812 1660100582.9439
MEM 284.632812 1660100583.0443
MEM 284.632812 1660100583.1448
MEM 284.632812 1660100583.2454
MEM 284.632812 1660100583.3457
MEM 284.632812 1660100583.4461
MEM 284.632812 1660100583.5467
MEM 284.632812 1660100583.6472
MEM 284.632812 1660100583.7475
MEM 284.632812 1660100583.8482
MEM 284.632812 1660100583.9488
MEM 284.632812 1660100584.0495
MEM 284.632812 1660100584.1498
MEM 284.632812 1660100584.2504
MEM 284.632812 1660100584.3510
MEM 284.632812 1660100584.4513
MEM 284.632812 1660100584.5518
MEM 284.632812 1660100584.6524
MEM 284.632812 1660100584.7529
MEM 284.632812 1660100584.8533
MEM 284.632812 1660100584.9539
MEM 284.632812 1660100585.0545
MEM 284.632812 1660100585.1551
MEM 284.632812 1660100585.2556
MEM 284.632812 1660100585.3562
MEM 284.632812 1660100585.4567
MEM 284.632812 1660100585.5571
MEM 284.632812 1660100585.6577
MEM 284.632812 1660100585.7583
MEM 284.632812 1660100585.8586
MEM 284.632812 1660100585.9591
MEM 284.632812 1660100586.0597
MEM 284.632812 1660100586.1601
MEM 284.632812 1660100586.2603
MEM 284.632812 1660100586.3610
MEM 284.632812 1660100586.4614
MEM 284.632812 1660100586.5621
MEM 284.632812 1660100586.6625
MEM 284.632812 1660100586.7631
MEM 284.632812 1660100586.8637
MEM 284.632812 1660100586.9640
MEM 284.632812 1660100587.0646
MEM 284.632812 1660100587.1652
MEM 284.632812 1660100587.2658
MEM 284.632812 1660100587.3661
MEM 284.632812 1660100587.4668
MEM 284.632812 1660100587.5673
MEM 284.632812 1660100587.6676
MEM 284.632812 1660100587.7683
MEM 284.632812 1660100587.8689
MEM 284.632812 1660100587.9694
MEM 284.632812 1660100588.0697
MEM 284.632812 1660100588.1703
MEM 284.632812 1660100588.2709
MEM 284.632812 1660100588.3712
MEM 284.632812 1660100588.4716
MEM 284.632812 1660100588.5722
MEM 284.632812 1660100588.6728
MEM 284.632812 1660100588.7732
MEM 284.632812 1660100588.8736
MEM 284.632812 1660100588.9743
MEM 284.632812 1660100589.0748
MEM 284.632812 1660100589.1752
MEM 284.632812 1660100589.2756
MEM 284.632812 1660100589.3762
MEM 284.632812 1660100589.4765
MEM 284.632812 1660100589.5771
MEM 284.632812 1660100589.6779
MEM 284.632812 1660100589.7786
MEM 284.632812 1660100589.8789
MEM 284.632812 1660100589.9795
MEM 284.632812 1660100590.0801
MEM 284.632812 1660100590.1807
MEM 284.632812 1660100590.2810
MEM 284.632812 1660100590.3816
MEM 284.632812 1660100590.4819
MEM 284.632812 1660100590.5825
MEM 284.632812 1660100590.6831
MEM 284.632812 1660100590.7834
MEM 284.632812 1660100590.8839
MEM 284.632812 1660100590.9844
MEM 284.632812 1660100591.0850
MEM 284.632812 1660100591.1855
MEM 284.632812 1660100591.2861
MEM 284.632812 1660100591.3865
MEM 284.632812 1660100591.4871
MEM 284.632812 1660100591.5874
MEM 284.632812 1660100591.6880
MEM 284.632812 1660100591.7886
MEM 284.632812 1660100591.8892
MEM 284.632812 1660100591.9895
MEM 284.632812 1660100592.0899
MEM 284.632812 1660100592.1904
MEM 284.632812 1660100592.2910
MEM 284.632812 1660100592.3913
MEM 284.632812 1660100592.4919
MEM 284.632812 1660100592.5922
MEM 284.632812 1660100592.6928
MEM 284.632812 1660100592.7933
MEM 284.632812 1660100592.8940
MEM 284.632812 1660100592.9946
MEM 284.632812 1660100593.0950
MEM 284.632812 1660100593.1956
MEM 284.632812 1660100593.2962
MEM 284.632812 1660100593.3967
MEM 284.632812 1660100593.4971
MEM 284.632812 1660100593.5977
MEM 284.632812 1660100593.6981
MEM 284.632812 1660100593.7987
MEM 284.632812 1660100593.8992
MEM 284.632812 1660100593.9996
MEM 284.632812 1660100594.1002
MEM 284.632812 1660100594.2004
MEM 284.632812 1660100594.3010
MEM 284.632812 1660100594.4016
MEM 284.632812 1660100594.5019
MEM 284.632812 1660100594.6023
MEM 284.632812 1660100594.7026
MEM 284.632812 1660100594.8034
MEM 284.632812 1660100594.9041
MEM 284.632812 1660100595.0047
MEM 284.632812 1660100595.1053
MEM 284.632812 1660100595.2056
MEM 284.632812 1660100595.3062
MEM 284.632812 1660100595.4068
MEM 284.632812 1660100595.5071
MEM 284.632812 1660100595.6074
MEM 284.632812 1660100595.7080
MEM 284.632812 1660100595.8083
MEM 284.632812 1660100595.9089
MEM 284.632812 1660100596.0096
MEM 284.632812 1660100596.1102
MEM 284.632812 1660100596.2108
MEM 284.632812 1660100596.3111
MEM 284.632812 1660100596.4117
MEM 284.632812 1660100596.5123
MEM 284.632812 1660100596.6129
MEM 284.632812 1660100596.7133
MEM 284.632812 1660100596.8139
MEM 284.632812 1660100596.9143
MEM 284.632812 1660100597.0149
MEM 284.632812 1660100597.1153
MEM 284.632812 1660100597.2158
MEM 284.632812 1660100597.3164
MEM 284.632812 1660100597.4170
MEM 284.632812 1660100597.5176
MEM 284.632812 1660100597.6182
MEM 284.632812 1660100597.7188
MEM 284.632812 1660100597.8192
MEM 284.632812 1660100597.9198
MEM 284.632812 1660100598.0203
MEM 284.632812 1660100598.1209
MEM 284.632812 1660100598.2215
MEM 284.632812 1660100598.3220
MEM 284.632812 1660100598.4223
MEM 284.632812 1660100598.5229
MEM 284.632812 1660100598.6232
MEM 284.632812 1660100598.7237
MEM 284.632812 1660100598.8240
MEM 284.632812 1660100598.9244
MEM 284.632812 1660100599.0251
MEM 284.632812 1660100599.1257
MEM 284.632812 1660100599.2264
MEM 284.632812 1660100599.3269
MEM 284.632812 1660100599.4275
MEM 284.632812 1660100599.5278
MEM 284.632812 1660100599.6286
MEM 284.632812 1660100599.7291
MEM 284.632812 1660100599.8297
MEM 284.632812 1660100599.9301
MEM 284.632812 1660100600.0307
MEM 284.632812 1660100600.1314
MEM 284.632812 1660100600.2318
MEM 284.632812 1660100600.3324
MEM 284.632812 1660100600.4330
MEM 284.632812 1660100600.5333
MEM 284.632812 1660100600.6337
MEM 284.632812 1660100600.7343
MEM 284.632812 1660100600.8349
MEM 284.632812 1660100600.9355
MEM 284.632812 1660100601.0358
MEM 284.632812 1660100601.1365
MEM 284.632812 1660100601.2371
MEM 284.632812 1660100601.3378
MEM 284.632812 1660100601.4383
MEM 284.632812 1660100601.5389
MEM 284.632812 1660100601.6392
MEM 284.632812 1660100601.7396
MEM 284.632812 1660100601.8400
MEM 284.632812 1660100601.9406
MEM 284.632812 1660100602.0409
MEM 284.632812 1660100602.1414
MEM 284.632812 1660100602.2420
MEM 284.632812 1660100602.3424
MEM 284.632812 1660100602.4429
MEM 284.632812 1660100602.5435
MEM 284.632812 1660100602.6441
MEM 284.632812 1660100602.7445
MEM 284.632812 1660100602.8447
MEM 284.632812 1660100602.9452
MEM 284.632812 1660100603.0459
MEM 284.632812 1660100603.1463
MEM 284.632812 1660100603.2467
MEM 284.632812 1660100603.3470
MEM 284.632812 1660100603.4476
MEM 284.632812 1660100603.5482
MEM 284.632812 1660100603.6487
MEM 284.632812 1660100603.7490
MEM 284.632812 1660100603.8496
MEM 284.632812 1660100603.9502
MEM 284.632812 1660100604.0508
MEM 284.632812 1660100604.1514
MEM 284.632812 1660100604.2518
MEM 284.632812 1660100604.3522
MEM 284.632812 1660100604.4525
MEM 284.632812 1660100604.5531
MEM 284.632812 1660100604.6537
MEM 284.632812 1660100604.7543
MEM 284.632812 1660100604.8546
MEM 284.632812 1660100604.9550
MEM 284.632812 1660100605.0553
MEM 284.632812 1660100605.1557
MEM 284.632812 1660100605.2563
MEM 284.632812 1660100605.3566
MEM 284.632812 1660100605.4569
MEM 284.632812 1660100605.5576
MEM 284.632812 1660100605.6583
MEM 284.632812 1660100605.7589
MEM 284.632812 1660100605.8594
MEM 284.632812 1660100605.9598
MEM 284.632812 1660100606.0605
MEM 284.632812 1660100606.1610
MEM 284.632812 1660100606.2615
MEM 284.632812 1660100606.3620
MEM 284.632812 1660100606.4624
MEM 284.632812 1660100606.5630
MEM 284.632812 1660100606.6636
MEM 284.632812 1660100606.7642
MEM 284.632812 1660100606.8647
MEM 284.632812 1660100606.9650
MEM 284.632812 1660100607.0655
MEM 284.632812 1660100607.1661
MEM 284.632812 1660100607.2666
MEM 284.632812 1660100607.3672
MEM 284.632812 1660100607.4677
MEM 284.632812 1660100607.5680
MEM 284.632812 1660100607.6684
MEM 284.632812 1660100607.7689
MEM 284.632812 1660100607.8695
MEM 284.632812 1660100607.9702
MEM 284.632812 1660100608.0705
MEM 284.632812 1660100608.1711
MEM 284.632812 1660100608.2716
MEM 284.632812 1660100608.3722
MEM 284.632812 1660100608.4728
MEM 284.632812 1660100608.5734
MEM 284.632812 1660100608.6737
MEM 284.632812 1660100608.7743
MEM 284.632812 1660100608.8749
MEM 284.632812 1660100608.9754
MEM 284.632812 1660100609.0760
MEM 284.632812 1660100609.1765
MEM 284.632812 1660100609.2770
MEM 284.632812 1660100609.3775
MEM 284.632812 1660100609.4781
MEM 284.632812 1660100609.5785
MEM 284.632812 1660100609.6789
MEM 284.632812 1660100609.7795
MEM 284.632812 1660100609.8802
MEM 284.632812 1660100609.9807
MEM 284.632812 1660100610.0810
MEM 284.632812 1660100610.1815
MEM 284.632812 1660100610.2819
MEM 284.632812 1660100610.3824
MEM 284.632812 1660100610.4830
MEM 284.632812 1660100610.5835
MEM 284.632812 1660100610.6839
MEM 284.632812 1660100610.7841
MEM 284.632812 1660100610.8844
MEM 284.632812 1660100610.9850
MEM 284.632812 1660100611.0853
MEM 284.632812 1660100611.1857
MEM 284.632812 1660100611.2860
MEM 284.632812 1660100611.3865
MEM 284.632812 1660100611.4871
MEM 284.632812 1660100611.5876
MEM 284.632812 1660100611.6882
MEM 284.632812 1660100611.7885
MEM 284.632812 1660100611.8889
MEM 284.632812 1660100611.9894
MEM 284.632812 1660100612.0900
MEM 284.632812 1660100612.1906
MEM 284.632812 1660100612.2911
MEM 284.632812 1660100612.3915
MEM 284.632812 1660100612.4922
MEM 284.632812 1660100612.5927
MEM 284.632812 1660100612.6930
MEM 284.632812 1660100612.7933
MEM 284.632812 1660100612.8940
MEM 284.632812 1660100612.9944
MEM 284.632812 1660100613.0950
MEM 284.632812 1660100613.1956
MEM 284.632812 1660100613.2961
MEM 284.632812 1660100613.3964
MEM 284.632812 1660100613.4968
MEM 284.632812 1660100613.5974
MEM 284.632812 1660100613.6979
MEM 284.632812 1660100613.7985
MEM 284.632812 1660100613.8991
MEM 284.632812 1660100613.9998
MEM 284.632812 1660100614.1001
MEM 284.632812 1660100614.2006
MEM 284.632812 1660100614.3010
MEM 284.632812 1660100614.4016
MEM 284.632812 1660100614.5019
MEM 284.632812 1660100614.6025
MEM 284.632812 1660100614.7031
MEM 284.632812 1660100614.8036
MEM 284.632812 1660100614.9040
MEM 284.632812 1660100615.0046
MEM 284.632812 1660100615.1052
MEM 284.632812 1660100615.2055
MEM 284.632812 1660100615.3064
MEM 284.632812 1660100615.4070
MEM 284.632812 1660100615.5076
MEM 284.632812 1660100615.6080
MEM 284.632812 1660100615.7086
MEM 284.632812 1660100615.8089
MEM 284.632812 1660100615.9095
MEM 284.632812 1660100616.0098
MEM 284.632812 1660100616.1104
MEM 284.632812 1660100616.2110
MEM 284.632812 1660100616.3113
MEM 284.632812 1660100616.4119
MEM 284.632812 1660100616.5125
MEM 284.632812 1660100616.6128
MEM 284.632812 1660100616.7132
MEM 284.632812 1660100616.8138
MEM 284.632812 1660100616.9143
MEM 284.632812 1660100617.0147
MEM 284.632812 1660100617.1152
MEM 284.632812 1660100617.2158
MEM 284.632812 1660100617.3161
MEM 284.632812 1660100617.4164
MEM 284.632812 1660100617.5170
MEM 284.632812 1660100617.6176
MEM 284.632812 1660100617.7179
MEM 284.632812 1660100617.8185
MEM 284.632812 1660100617.9191
MEM 284.632812 1660100618.0197
MEM 284.632812 1660100618.1204
MEM 284.632812 1660100618.2210
MEM 284.632812 1660100618.3215
MEM 284.632812 1660100618.4219
MEM 284.632812 1660100618.5223
MEM 284.632812 1660100618.6228
MEM 284.632812 1660100618.7234
MEM 284.632812 1660100618.8237
MEM 284.632812 1660100618.9241
MEM 284.632812 1660100619.0246
MEM 284.632812 1660100619.1249
MEM 284.632812 1660100619.2255
MEM 284.632812 1660100619.3258
MEM 284.632812 1660100619.4262
MEM 284.632812 1660100619.5266
MEM 284.632812 1660100619.6270
MEM 284.632812 1660100619.7276
MEM 284.632812 1660100619.8279
MEM 284.632812 1660100619.9284
MEM 284.632812 1660100620.0290
MEM 284.632812 1660100620.1297
MEM 284.632812 1660100620.2301
MEM 284.632812 1660100620.3307
MEM 284.632812 1660100620.4313
MEM 284.632812 1660100620.5317
MEM 284.632812 1660100620.6319
MEM 284.632812 1660100620.7325
MEM 284.632812 1660100620.8332
MEM 284.632812 1660100620.9335
MEM 284.632812 1660100621.0342
MEM 284.632812 1660100621.1349
MEM 284.632812 1660100621.2355
MEM 284.632812 1660100621.3362
MEM 284.632812 1660100621.4368
MEM 284.632812 1660100621.5374
MEM 284.632812 1660100621.6380
MEM 284.632812 1660100621.7384
MEM 284.632812 1660100621.8390
MEM 284.632812 1660100621.9396
MEM 284.632812 1660100622.0400
MEM 284.632812 1660100622.1406
MEM 284.632812 1660100622.2412
MEM 284.632812 1660100622.3415
MEM 284.632812 1660100622.4421
MEM 284.632812 1660100622.5427
MEM 284.632812 1660100622.6432
MEM 284.632812 1660100622.7435
MEM 284.632812 1660100622.8441
MEM 284.632812 1660100622.9447
MEM 284.632812 1660100623.0454
MEM 284.632812 1660100623.1458
MEM 284.632812 1660100623.2464
MEM 284.632812 1660100623.3470
MEM 284.632812 1660100623.4474
MEM 284.632812 1660100623.5480
MEM 284.632812 1660100623.6483
MEM 284.632812 1660100623.7489
MEM 284.632812 1660100623.8492
MEM 284.632812 1660100623.9498
MEM 284.632812 1660100624.0504
MEM 284.632812 1660100624.1511
MEM 284.632812 1660100624.2515
MEM 284.632812 1660100624.3520
MEM 284.632812 1660100624.4523
MEM 284.632812 1660100624.5529
MEM 284.632812 1660100624.6534
MEM 284.632812 1660100624.7540
MEM 284.632812 1660100624.8546
MEM 284.632812 1660100624.9550
MEM 284.632812 1660100625.0556
MEM 284.632812 1660100625.1560
MEM 284.632812 1660100625.2563
MEM 284.632812 1660100625.3568
MEM 284.632812 1660100625.4574
MEM 284.632812 1660100625.5579
MEM 284.632812 1660100625.6585
MEM 284.632812 1660100625.7590
MEM 284.632812 1660100625.8597
MEM 284.632812 1660100625.9600
MEM 284.632812 1660100626.0607
MEM 284.632812 1660100626.1613
MEM 284.632812 1660100626.2619
MEM 284.632812 1660100626.3622
MEM 284.632812 1660100626.4628
MEM 284.632812 1660100626.5633
MEM 284.632812 1660100626.6638
MEM 284.632812 1660100626.7641
MEM 284.632812 1660100626.8647
MEM 284.632812 1660100626.9652
MEM 284.632812 1660100627.0655
MEM 284.632812 1660100627.1661
MEM 284.632812 1660100627.2667
MEM 284.632812 1660100627.3670
MEM 284.632812 1660100627.4674
MEM 284.632812 1660100627.5680
MEM 284.632812 1660100627.6686
MEM 284.632812 1660100627.7691
MEM 284.632812 1660100627.8697
MEM 284.632812 1660100627.9703
MEM 284.632812 1660100628.0709
MEM 284.632812 1660100628.1712
MEM 284.632812 1660100628.2718
MEM 284.632812 1660100628.3722
MEM 284.632812 1660100628.4727
MEM 284.632812 1660100628.5731
MEM 284.632812 1660100628.6736
MEM 284.632812 1660100628.7740
MEM 284.632812 1660100628.8746
MEM 284.632812 1660100628.9752
MEM 284.632812 1660100629.0757
MEM 284.632812 1660100629.1760
MEM 284.632812 1660100629.2766
MEM 284.632812 1660100629.3772
MEM 284.632812 1660100629.4778
MEM 284.632812 1660100629.5781
MEM 284.632812 1660100629.6783
MEM 284.632812 1660100629.7786
MEM 284.632812 1660100629.8789
MEM 284.632812 1660100629.9791
MEM 284.632812 1660100630.0794
MEM 284.632812 1660100630.1796
MEM 284.632812 1660100630.2799
MEM 284.632812 1660100630.3802
MEM 284.632812 1660100630.4808
MEM 284.632812 1660100630.5814
MEM 284.632812 1660100630.6819
MEM 284.632812 1660100630.7825
MEM 284.632812 1660100630.8829
MEM 284.632812 1660100630.9835
MEM 284.632812 1660100631.0841
MEM 284.632812 1660100631.1847
MEM 284.632812 1660100631.2853
MEM 284.632812 1660100631.3856
MEM 284.632812 1660100631.4862
MEM 284.632812 1660100631.5868
MEM 284.632812 1660100631.6871
MEM 284.632812 1660100631.7875
MEM 284.632812 1660100631.8882
MEM 284.632812 1660100631.9888
MEM 284.632812 1660100632.0895
MEM 284.632812 1660100632.1901
MEM 284.632812 1660100632.2907
MEM 284.632812 1660100632.3910
MEM 284.632812 1660100632.4916
MEM 284.632812 1660100632.5922
MEM 284.632812 1660100632.6924
MEM 284.632812 1660100632.7927
MEM 284.632812 1660100632.8931
MEM 284.632812 1660100632.9934
MEM 284.632812 1660100633.0938
MEM 284.632812 1660100633.1942
MEM 284.632812 1660100633.2948
MEM 284.632812 1660100633.3954
MEM 284.632812 1660100633.4957
MEM 284.632812 1660100633.5964
MEM 284.632812 1660100633.6967
MEM 284.632812 1660100633.7973
MEM 284.632812 1660100633.8977
MEM 284.632812 1660100633.9983
MEM 284.632812 1660100634.0986
MEM 302.675781 1660100634.1989
MEM 302.933594 1660100634.2992
MEM 302.933594 1660100634.3995
MEM 303.191406 1660100634.4997
MEM 303.449219 1660100634.6000
MEM 318.917969 1660100634.7003
MEM 318.917969 1660100634.8006
MEM 318.917969 1660100634.9009
MEM 319.175781 1660100635.0011
MEM 319.175781 1660100635.1015
MEM 319.175781 1660100635.2018
MEM 319.433594 1660100635.3020
MEM 319.433594 1660100635.4023
MEM 319.433594 1660100635.5025
MEM 319.433594 1660100635.6034
MEM 319.433594 1660100635.7037
MEM 319.433594 1660100635.8041
MEM 319.433594 1660100635.9044
MEM 319.691406 1660100636.0047
MEM 320.351562 1660100636.1050
MEM 335.042969 1660100636.2053
MEM 335.042969 1660100636.3056
MEM 335.042969 1660100636.4059
MEM 335.042969 1660100636.5062
MEM 335.042969 1660100636.6065
MEM 335.042969 1660100636.7068
MEM 335.042969 1660100636.8070
MEM 335.042969 1660100636.9073
MEM 335.042969 1660100637.0076
MEM 335.042969 1660100637.1079
MEM 335.042969 1660100637.2081
MEM 300.484375 1660100637.3086
MEM 300.484375 1660100637.4092
MEM 300.484375 1660100637.5096
MEM 300.484375 1660100637.6101
MEM 300.484375 1660100637.7104
MEM 300.484375 1660100637.8107
MEM 300.484375 1660100637.9110
MEM 300.484375 1660100638.0114
MEM 300.484375 1660100638.1120
MEM 300.484375 1660100638.2124
MEM 300.484375 1660100638.3130
MEM 300.484375 1660100638.4134
MEM 300.484375 1660100638.5140
MEM 300.484375 1660100638.6146
MEM 300.484375 1660100638.7151
MEM 300.484375 1660100638.8154
MEM 300.238281 1660100638.9158
MEM 296.140625 1660100639.0161
